2024-01-04 12:00:04:800,50.0,8,9,11,124,112,0.4,1.0,0.4,0.7
2024-01-04 12:00:04:900,50.0,8,9,11,126,112,0.6,1.0,0.4,0.6
2024-01-04 12:00:20:000,44.0,9,9,11,126,112,0.5,1.0,0.4,0.6
2024-01-04 12:00:20:100,44.0,9,9,11,126,112,0.5,0.9,0.3,0.6
2024-01-04 12:00:20:200,44.0,9,9,11,126,112,0.4,1.0,0.3,0.6
2024-01-04 12:00:20:300,44.0,9,9,11,126,112,0.4,1.0,0.3,0.6
2024-01-04 12:00:20:400,44.0,9,9,11,126,112,0.6,0.9,0.4,0.6
2024-01-04 12:00:20:500,44.0,9,9,11,126,112,0.4,0.9,0.4,0.5
2024-01-04 12:00:20:600,44.0,9,9,11,127,112,0.5,0.9,0.4,0.6
2024-01-04 12:00:20:700,44.0,9,9,11,127,112,0.4,1.0,0.3,0.7
2024-01-04 12:00:20:800,44.0,9,9,11,127,112,0.5,1.0,0.5,0.5
2024-01-04 12:00:20:900,44.0,9,9,11,128,112,0.4,1.0,0.4,0.6
2024-01-04 12:00:21:000,43.9,9,9,11,128,112,0.4,0.9,0.5,0.6
2024-01-04 12:00:21:100,43.9,9,9,11,128,112,0.5,0.9,0.4,0.6
2024-01-04 12:00:21:200,43.9,9,9,11,126,112,0.5,0.9,0.4,0.6
2024-01-04 12:00:21:300,43.9,10,9,11,126,112,0.5,1.0,0.4,0.5
2024-01-04 12:00:21:400,43.9,10,9,11,126,112,0.5,1.0,0.4,0.6
2024-01-04 12:00:21:500,44.0,10,9,11,127,112,0.5,1.1,0.4,0.6
2024-01-04 12:00:21:600,44.0,10,9,11,127,112,0.5,1.0,0.4,0.6
2024-01-04 12:00:21:700,44.0,11,9,11,127,112,0.5,1.0,0.4,0.6
2024-01-04 12:00:21:800,44.0,11,9,11,127,112,0.5,1.1,0.4,0.5
2024-01-04 12:00:21:900,43.9,12,9,11,127,112,0.4,1.0,0.5,0.5
2024-01-04 12:00:22:000,43.9,12,9,11,127,112,0.5,1.0,0.4,0.6
2024-01-04 12:00:22:100,43.9,13,9,11,128,112,0.6,0.9,0.4,0.6
2024-01-04 12:00:22:200,43.9,14,9,11,128,112,0.4,1.0,0.4,0.6
2024-01-04 12:00:22:300,43.9,14,9,11,128,112,0.5,1.0,0.4,0.6
2024-01-04 12:00:22:400,44.0,15,9,11,128,112,0.6,1.0,0.4,0.7
2024-01-04 12:00:22:500,44.0,16,9,11,128,112,0.5,1.0,0.3,0.6
2024-01-04 12:00:22:600,44.0,17,9,11,128,112,0.4,0.9,0.4,0.6
2024-01-04 12:00:22:700,44.0,17,9,11,128,112,0.4,1.0,0.4,0.6
2024-01-04 12:00:22:800,44.0,18,9,11,128,112,0.4,0.9,0.4,0.6
2024-01-04 12:00:22:900,44.0,19,9,11,128,112,0.5,1.0,0.4,0.6
2024-01-04 12:00:23:000,44.0,20,9,11,127,112,0.4,0.9,0.4,0.6
2024-01-04 12:00:23:100,44.0,20,9,11,127,112,0.4,0.9,0.5,0.5
2024-01-04 12:00:23:200,44.0,21,9,11,127,112,0.4,0.9,0.5,0.6
2024-01-04 12:00:23:300,44.0,23,9,11,126,112,0.4,0.9,0.4,0.5
2024-01-04 12:00:23:400,44.0,24,9,11,126,112,0.5,1.0,0.4,0.6
2024-01-04 12:00:23:500,44.0,25,9,11,126,112,0.5,1.0,0.4,0.6
2024-01-04 12:00:23:600,44.0,26,9,11,126,112,0.4,1.0,0.4,0.5
2024-01-04 12:00:23:700,44.0,27,9,11,126,112,0.5,1.0,0.4,0.5
2024-01-04 12:00:23:800,44.0,30,9,11,126,112,0.5,0.9,0.5,0.6
2024-01-04 12:00:23:900,44.0,32,9,11,126,111,0.6,1.0,0.4,0.5
2024-01-04 12:00:24:000,44.0,33,9,11,126,111,0.6,0.9,0.4,0.5
2024-01-04 12:00:24:100,44.0,35,9,11,126,111,0.5,0.9,0.4,0.6
2024-01-04 12:00:24:200,44.0,37,9,11,127,112,0.4,0.9,0.3,0.6
2024-01-04 12:00:24:300,44.0,41,9,11,127,112,0.4,1.0,0.4,0.6
2024-01-04 12:00:24:400,44.0,41,9,11,127,112,0.5,0.9,0.3,0.6
2024-01-04 12:00:24:500,44.0,42,9,11,127,111,0.5,0.9,0.4,0.6
2024-01-04 12:00:24:600,44.0,46,9,11,127,111,0.5,1.0,0.4,0.7
2024-01-04 12:00:24:700,44.0,46,9,11,127,111,0.5,0.8,0.4,0.6
2024-01-04 12:00:24:800,44.0,47,9,11,127,111,0.4,1.0,0.4,0.6
2024-01-04 12:00:24:900,44.0,50,9,11,127,111,0.4,0.9,0.5,0.6
2024-01-04 12:00:40:000,43.9,8,10,11,121,112,0.5,1.0,0.4,0.5
2024-01-04 12:00:40:100,43.9,8,10,11,121,112,0.4,0.9,0.4,0.5
2024-01-04 12:00:40:200,43.9,8,11,11,122,113,0.6,0.9,0.4,0.6
2024-01-04 12:00:40:300,43.9,8,11,11,122,113,0.4,1.0,0.4,0.6
2024-01-04 12:00:40:400,44.0,8,11,11,122,113,0.5,1.0,0.4,0.6
2024-01-04 12:00:40:500,44.0,8,11,11,124,112,0.5,0.9,0.4,0.6
2024-01-04 12:00:40:600,44.0,8,11,11,124,112,0.5,1.0,0.3,0.6
2024-01-04 12:00:40:700,44.0,8,12,11,124,112,0.6,1.0,0.4,0.5
2024-01-04 12:00:40:800,44.0,8,12,11,126,112,0.5,0.9,0.4,0.6
2024-01-04 12:00:40:900,44.0,8,12,11,126,112,0.6,1.0,0.5,0.5
2024-01-04 12:00:41:000,44.0,8,13,11,126,112,0.6,0.9,0.4,0.6
2024-01-04 12:00:41:100,44.0,8,14,11,126,112,0.4,1.0,0.4,0.6
2024-01-04 12:00:41:200,44.0,8,14,11,126,112,0.4,0.9,0.4,0.6
2024-01-04 12:00:41:300,44.0,8,15,11,126,112,0.4,1.0,0.3,0.5
2024-01-04 12:00:41:400,44.0,8,16,11,128,112,0.5,1.0,0.4,0.6
2024-01-04 12:00:41:500,44.0,8,16,11,128,112,0.4,1.0,0.5,0.5
2024-01-04 12:00:41:600,44.0,8,16,11,128,112,0.6,0.9,0.4,0.6
2024-01-04 12:00:41:700,44.0,8,17,11,126,112,0.5,1.0,0.4,0.5
2024-01-04 12:00:41:800,44.0,8,17,11,126,112,0.5,0.9,0.3,0.6
2024-01-04 12:00:41:900,44.0,8,18,11,126,112,0.5,0.9,0.4,0.5
2024-01-04 12:00:42:000,44.0,8,19,11,126,112,0.5,1.0,0.3,0.5
2024-01-04 12:00:42:100,44.0,8,19,11,126,112,0.5,0.9,0.4,0.6
2024-01-04 12:00:42:200,44.0,8,20,11,126,112,0.5,0.9,0.4,0.6
2024-01-04 12:00:42:300,44.0,8,21,11,126,112,0.6,1.0,0.3,0.6
2024-01-04 12:00:42:400,44.0,8,21,11,126,112,0.4,1.0,0.3,0.6
2024-01-04 12:00:42:500,44.0,8,23,11,126,112,0.5,0.9,0.3,0.5
2024-01-04 12:00:42:600,44.0,8,23,11,126,112,0.4,0.9,0.4,0.6
2024-01-04 12:00:42:700,44.0,8,25,11,126,112,0.5,0.9,0.3,0.7
2024-01-04 12:00:42:800,44.0,8,25,11,126,112,0.5,1.0,0.4,0.5
2024-01-04 12:00:42:900,44.0,8,26,11,126,112,0.5,1.0,0.4,0.7
2024-01-04 12:00:43:000,44.0,8,27,11,126,112,0.4,0.9,0.3,0.6
2024-01-04 12:00:43:100,44.1,8,28,11,126,112,0.4,0.9,0.3,0.7
2024-01-04 12:00:43:200,44.1,8,29,11,126,113,0.6,1.0,0.3,0.5
2024-01-04 12:00:43:300,44.1,8,31,11,126,113,0.5,0.9,0.5,0.6
2024-01-04 12:00:43:400,44.1,8,31,11,126,113,0.5,1.0,0.3,0.7
2024-01-04 12:00:43:500,44.1,8,32,11,124,113,0.5,0.8,0.3,0.5
2024-01-04 12:00:43:600,44.1,8,33,11,124,113,0.5,0.9,0.3,0.7
2024-01-04 12:00:43:700,44.1,8,35,11,124,113,0.5,1.0,0.4,0.6
2024-01-04 12:00:43:800,44.1,8,35,11,126,113,0.4,1.0,0.4,0.7
2024-01-04 12:00:43:900,44.1,8,37,11,126,113,0.5,1.0,0.4,0.6
2024-01-04 12:00:44:000,44.0,8,39,11,126,113,0.4,0.9,0.4,0.5
2024-01-04 12:00:44:100,44.0,8,40,11,126,112,0.4,1.0,0.5,0.6
2024-01-04 12:00:44:200,44.0,8,41,11,126,112,0.4,1.1,0.5,0.6
2024-01-04 12:00:44:300,44.0,8,43,11,126,112,0.6,1.0,0.3,0.6
2024-01-04 12:00:44:400,44.1,8,44,11,124,112,0.4,1.0,0.4,0.6
2024-01-04 12:00:44:500,44.1,8,45,11,124,112,0.5,0.9,0.4,0.5
2024-01-04 12:00:44:600,44.1,8,47,11,124,112,0.5,1.0,0.4,0.5
2024-01-04 12:00:44:700,44.1,8,48,11,125,112,0.4,1.0,0.4,0.6
2024-01-04 12:00:44:800,44.1,8,49,11,125,112,0.5,0.9,0.5,0.6
2024-01-04 12:00:44:900,44.0,8,50,11,125,112,0.6,1.0,0.4,0.5
2024-01-04 12:01:00:000,44.0,9,11,12,125,112,0.4,0.9,0.4,0.6
2024-01-04 12:01:00:100,44.0,9,11,12,125,112,0.4,0.9,0.4,0.6
2024-01-04 12:01:00:200,44.0,9,11,12,125,112,0.5,0.9,0.3,0.4
2024-01-04 12:01:00:300,44.0,9,11,12,125,112,0.6,0.9,0.4,0.6
2024-01-04 12:01:00:400,44.0,9,11,12,124,112,0.5,0.9,0.5,0.5
2024-01-04 12:01:00:500,44.0,9,11,12,124,112,0.5,1.0,0.3,0.7
2024-01-04 12:01:00:600,44.0,9,11,12,124,112,0.4,1.0,0.5,0.6
2024-01-04 12:01:00:700,44.0,9,11,12,125,112,0.4,1.0,0.3,0.6
2024-01-04 12:01:00:800,44.0,9,11,12,125,112,0.5,0.9,0.4,0.6
2024-01-04 12:01:00:900,44.0,9,11,12,125,112,0.4,0.9,0.4,0.7
2024-01-04 12:01:01:000,44.0,9,11,13,125,112,0.5,0.9,0.4,0.6
2024-01-04 12:01:01:100,44.1,9,11,13,125,112,0.5,0.9,0.4,0.7
2024-01-04 12:01:01:200,44.1,9,11,13,125,112,0.5,1.0,0.3,0.6
2024-01-04 12:01:01:300,44.1,9,11,13,125,112,0.4,0.9,0.4,0.6
2024-01-04 12:01:01:400,44.1,9,11,13,125,112,0.5,1.0,0.3,0.6
2024-01-04 12:01:01:500,44.0,9,11,13,125,112,0.4,0.9,0.5,0.6
2024-01-04 12:01:01:600,44.0,9,11,13,126,112,0.5,0.9,0.4,0.7
2024-01-04 12:01:01:700,44.0,9,11,14,126,112,0.5,0.8,0.4,0.6
2024-01-04 12:01:01:800,44.0,9,11,14,126,112,0.4,0.9,0.4,0.7
2024-01-04 12:01:01:900,44.0,9,11,14,126,111,0.5,1.0,0.4,0.5
2024-01-04 12:01:02:000,44.0,9,11,14,126,111,0.5,0.9,0.4,0.6
2024-01-04 12:01:02:100,44.0,9,11,15,126,111,0.4,1.0,0.5,0.6
2024-01-04 12:01:02:200,44.0,9,11,15,126,112,0.4,0.9,0.4,0.5
2024-01-04 12:01:02:300,44.0,9,11,16,126,112,0.4,1.0,0.5,0.6
2024-01-04 12:01:02:400,43.9,9,11,16,126,112,0.5,1.0,0.4,0.6
2024-01-04 12:01:02:500,43.9,9,11,16,126,112,0.5,0.9,0.4,0.6
2024-01-04 12:01:02:600,43.9,9,11,17,126,112,0.6,1.1,0.5,0.6
2024-01-04 12:01:02:700,43.9,9,11,18,126,112,0.6,0.9,0.4,0.5
2024-01-04 12:01:02:800,43.9,9,11,18,124,112,0.4,0.9,0.5,0.5
2024-01-04 12:01:02:900,44.0,9,11,19,124,112,0.5,1.0,0.4,0.6
2024-01-04 12:01:03:000,44.0,9,11,20,124,112,0.5,1.0,0.5,0.6
2024-01-04 12:01:03:100,44.0,9,11,22,123,112,0.4,1.1,0.5,0.6
2024-01-04 12:01:03:200,44.0,9,11,23,123,112,0.5,0.9,0.4,0.5
2024-01-04 12:01:03:300,44.0,9,11,24,123,112,0.5,1.1,0.4,0.5
2024-01-04 12:01:03:400,44.0,9,11,25,123,112,0.5,0.9,0.4,0.6
2024-01-04 12:01:03:500,44.0,9,11,27,123,112,0.5,1.0,0.4,0.5
2024-01-04 12:01:03:600,44.0,9,11,28,123,112,0.6,1.1,0.3,0.6
2024-01-04 12:01:03:700,44.0,9,11,28,124,112,0.5,0.9,0.4,0.6
2024-01-04 12:01:03:800,44.1,9,11,29,124,112,0.4,0.9,0.4,0.5
2024-01-04 12:01:03:900,44.1,9,11,31,124,112,0.5,1.0,0.4,0.6
2024-01-04 12:01:04:000,44.1,9,11,32,126,112,0.5,1.0,0.4,0.6
2024-01-04 12:01:04:100,44.1,9,11,33,126,112,0.5,1.0,0.4,0.6
2024-01-04 12:01:04:200,44.0,9,11,34,126,112,0.5,1.0,0.3,0.5
2024-01-04 12:01:04:300,44.0,9,11,37,126,112,0.5,0.8,0.3,0.6
2024-01-04 12:01:04:400,44.0,9,11,38,126,112,0.6,0.9,0.4,0.5
2024-01-04 12:01:04:500,44.0,9,11,39,126,112,0.4,0.9,0.3,0.5
2024-01-04 12:01:04:600,44.0,9,11,42,127,112,0.4,0.9,0.4,0.5
2024-01-04 12:01:04:700,44.0,9,11,45,127,112,0.4,1.0,0.4,0.6
2024-01-04 12:01:04:800,44.0,9,11,47,127,112,0.5,0.9,0.5,0.6
2024-01-04 12:01:04:900,44.0,9,11,50,127,112,0.4,0.9,0.4,0.6
2024-01-04 12:01:20:000,44.0,8,9,11,128,112,0.4,1.0,0.4,0.7
2024-01-04 12:01:20:100,44.0,8,9,11,177,112,0.4,1.0,0.5,0.6
2024-01-04 12:01:20:200,44.0,8,9,11,198,112,0.4,1.0,0.4,0.6
2024-01-04 12:01:20:300,44.0,8,9,11,201,112,0.5,1.0,0.5,0.5
2024-01-04 12:01:20:400,44.0,8,9,11,215,112,0.4,1.1,0.4,0.6
2024-01-04 12:01:20:500,44.0,8,9,11,222,112,0.4,0.9,0.5,0.7
2024-01-04 12:01:20:600,44.0,8,9,11,229,111,0.4,1.0,0.5,0.5
2024-01-04 12:01:20:700,44.0,8,9,11,231,111,0.4,1.0,0.4,0.7
2024-01-04 12:01:20:800,44.0,8,9,11,237,111,0.5,1.0,0.5,0.5
2024-01-04 12:01:20:900,44.0,8,9,11,242,111,0.4,0.9,0.4,0.6
2024-01-04 12:01:21:000,44.0,8,9,11,246,111,0.4,0.9,0.5,0.5
2024-01-04 12:01:21:100,44.0,8,9,11,248,111,0.5,1.1,0.4,0.6
2024-01-04 12:01:21:200,44.0,8,9,11,252,112,0.4,0.9,0.4,0.6
2024-01-04 12:01:21:300,44.0,8,9,11,257,112,0.6,1.1,0.4,0.6
2024-01-04 12:01:21:400,44.0,8,9,11,258,112,0.4,0.9,0.4,0.6
2024-01-04 12:01:21:500,44.0,8,9,11,259,112,0.5,0.9,0.5,0.6
2024-01-04 12:01:21:600,44.0,8,9,11,262,112,0.4,1.0,0.4,0.6
2024-01-04 12:01:21:700,44.0,8,9,11,265,112,0.4,0.9,0.5,0.6
2024-01-04 12:01:21:800,44.1,8,9,11,265,112,0.5,1.0,0.4,0.5
2024-01-04 12:01:21:900,44.1,8,9,11,267,112,0.5,0.9,0.4,0.7
2024-01-04 12:01:22:000,44.1,8,9,11,268,112,0.5,1.0,0.4,0.5
2024-01-04 12:01:22:100,44.1,8,9,11,270,112,0.4,0.9,0.4,0.6
2024-01-04 12:01:22:200,44.1,8,9,11,272,112,0.5,0.9,0.5,0.6
2024-01-04 12:01:22:300,43.9,8,9,11,274,112,0.4,1.0,0.4,0.6
2024-01-04 12:01:22:400,43.9,8,9,11,275,112,0.5,0.9,0.5,0.5
2024-01-04 12:01:22:500,43.9,8,9,11,278,112,0.4,1.0,0.4,0.6
2024-01-04 12:01:22:600,43.9,8,9,11,280,112,0.5,0.9,0.4,0.7
2024-01-04 12:01:22:700,44.1,8,9,11,282,112,0.5,0.9,0.4,0.5
2024-01-04 12:01:22:800,44.1,8,9,11,283,112,0.4,1.0,0.4,0.7
2024-01-04 12:01:22:900,44.1,8,9,11,285,112,0.5,0.9,0.4,0.6
2024-01-04 12:01:23:000,44.1,8,9,11,286,112,0.4,1.0,0.5,0.7
2024-01-04 12:01:23:100,44.1,8,9,11,288,112,0.5,0.9,0.4,0.6
2024-01-04 12:01:23:200,44.0,8,9,11,288,112,0.4,0.8,0.4,0.6
2024-01-04 12:01:23:300,44.0,8,9,11,290,112,0.4,0.9,0.4,0.7
2024-01-04 12:01:23:400,44.0,8,9,11,290,112,0.5,0.9,0.4,0.6
2024-01-04 12:01:23:500,44.0,8,9,11,290,112,0.5,1.0,0.3,0.7
2024-01-04 12:01:23:600,43.9,8,9,11,291,112,0.6,0.8,0.5,0.6
2024-01-04 12:01:23:700,43.9,8,9,11,292,112,0.5,1.0,0.3,0.5
2024-01-04 12:01:23:800,43.9,8,9,11,293,112,0.4,1.0,0.5,0.7
2024-01-04 12:01:23:900,43.9,8,9,11,294,112,0.4,0.9,0.4,0.6
2024-01-04 12:01:24:000,43.9,8,9,11,295,111,0.5,0.9,0.4,0.7
2024-01-04 12:01:24:100,44.0,8,9,11,296,111,0.5,0.9,0.3,0.5
2024-01-04 12:01:24:200,44.0,8,9,11,297,111,0.4,1.0,0.4,0.7
2024-01-04 12:01:24:300,44.0,8,9,11,297,111,0.5,0.9,0.3,0.6
2024-01-04 12:01:24:400,44.0,8,9,11,298,111,0.4,0.9,0.4,0.6
2024-01-04 12:01:24:500,43.9,8,9,11,298,111,0.4,0.9,0.3,0.6
2024-01-04 12:01:24:600,43.9,8,9,11,299,112,0.4,0.8,0.5,0.5
2024-01-04 12:01:24:700,43.9,8,9,11,299,112,0.5,0.9,0.4,0.6
2024-01-04 12:01:24:800,43.9,8,9,11,300,112,0.5,0.9,0.4,0.6
2024-01-04 12:01:24:900,43.9,8,9,11,300,112,0.4,0.9,0.5,0.5
2024-01-04 12:01:40:000,44.0,8,9,11,126,113,0.5,1.0,0.4,0.6
2024-01-04 12:01:40:100,44.0,8,9,11,126,113,0.4,0.9,0.3,0.6
2024-01-04 12:01:40:200,44.0,8,9,11,126,113,0.5,0.9,0.5,0.6
2024-01-04 12:01:40:300,44.0,8,9,11,126,113,0.4,0.9,0.3,0.5
2024-01-04 12:01:40:400,44.0,8,9,11,126,113,0.6,0.9,0.5,0.6
2024-01-04 12:01:40:500,44.0,8,9,11,126,113,0.4,0.9,0.4,0.5
2024-01-04 12:01:40:600,44.0,8,9,11,126,113,0.6,1.0,0.4,0.6
2024-01-04 12:01:40:700,44.0,8,9,11,126,113,0.5,0.9,0.5,0.6
2024-01-04 12:01:40:800,44.0,8,9,11,125,113,0.4,1.0,0.4,0.6
2024-01-04 12:01:40:900,44.0,8,9,11,125,114,0.5,1.0,0.4,0.6
2024-01-04 12:01:41:000,44.0,8,9,11,125,114,0.5,1.0,0.3,0.6
2024-01-04 12:01:41:100,44.0,8,9,11,126,114,0.5,1.0,0.4,0.6
2024-01-04 12:01:41:200,44.0,8,9,11,126,115,0.5,1.0,0.5,0.5
2024-01-04 12:01:41:300,44.0,8,9,11,126,115,0.6,0.9,0.4,0.6
2024-01-04 12:01:41:400,44.0,8,9,11,125,116,0.5,0.9,0.4,0.5
2024-01-04 12:01:41:500,44.0,8,9,11,125,116,0.5,0.9,0.3,0.6
2024-01-04 12:01:41:600,43.9,8,9,11,125,116,0.5,0.9,0.4,0.6
2024-01-04 12:01:41:700,43.9,8,9,11,126,117,0.5,1.0,0.4,0.5
2024-01-04 12:01:41:800,43.9,8,9,11,126,117,0.5,0.9,0.4,0.6
2024-01-04 12:01:41:900,43.9,8,9,11,126,117,0.5,1.0,0.4,0.5
2024-01-04 12:01:42:000,43.9,8,9,11,126,118,0.6,0.9,0.3,0.6
2024-01-04 12:01:42:100,44.0,8,9,11,126,120,0.6,0.9,0.4,0.5
2024-01-04 12:01:42:200,44.0,8,9,11,126,121,0.5,1.1,0.3,0.6
2024-01-04 12:01:42:300,44.0,8,9,11,126,122,0.6,1.0,0.4,0.6
2024-01-04 12:01:42:400,44.0,8,9,11,128,124,0.4,1.0,0.4,0.5
2024-01-04 12:01:42:500,43.9,8,9,11,128,126,0.6,0.9,0.4,0.6
2024-01-04 12:01:42:600,43.9,8,9,11,128,127,0.5,0.9,0.5,0.5
2024-01-04 12:01:42:700,43.9,8,9,11,128,130,0.6,0.9,0.4,0.5
2024-01-04 12:01:42:800,43.9,8,9,11,128,132,0.5,0.9,0.4,0.5
2024-01-04 12:01:42:900,43.9,8,9,11,128,132,0.5,1.0,0.3,0.6
2024-01-04 12:01:43:000,44.0,8,9,11,127,135,0.5,1.0,0.3,0.6
2024-01-04 12:01:43:100,44.0,8,9,11,127,137,0.5,0.9,0.4,0.5
2024-01-04 12:01:43:200,44.0,8,9,11,127,141,0.5,0.9,0.5,0.5
2024-01-04 12:01:43:300,44.0,8,9,11,126,142,0.5,1.0,0.4,0.5
2024-01-04 12:01:43:400,43.9,8,9,11,126,146,0.5,0.9,0.4,0.6
2024-01-04 12:01:43:500,43.9,8,9,11,126,148,0.5,0.9,0.4,0.5
2024-01-04 12:01:43:600,43.9,8,9,11,126,151,0.6,1.0,0.3,0.6
2024-01-04 12:01:43:700,43.9,8,9,11,126,156,0.5,0.9,0.3,0.5
2024-01-04 12:01:43:800,43.9,8,9,11,126,157,0.6,1.0,0.3,0.6
2024-01-04 12:01:43:900,44.0,8,9,11,125,158,0.5,0.9,0.5,0.6
2024-01-04 12:01:44:000,44.0,8,9,11,125,164,0.6,1.0,0.4,0.6
2024-01-04 12:01:44:100,44.0,8,9,11,125,169,0.5,0.9,0.4,0.6
2024-01-04 12:01:44:200,44.0,8,9,11,123,173,0.4,0.9,0.4,0.6
2024-01-04 12:01:44:300,44.0,8,9,11,123,174,0.5,0.9,0.3,0.6
2024-01-04 12:01:44:400,44.0,8,9,11,123,175,0.4,1.0,0.4,0.6
2024-01-04 12:01:44:500,44.0,8,9,11,123,178,0.5,1.0,0.3,0.6
2024-01-04 12:01:44:600,44.0,8,9,11,123,185,0.5,1.0,0.5,0.5
2024-01-04 12:01:44:700,44.0,8,9,11,123,187,0.5,0.9,0.5,0.5
2024-01-04 12:01:44:800,43.9,8,9,11,123,192,0.5,1.0,0.4,0.6
2024-01-04 12:01:44:900,43.9,8,9,11,123,200,0.5,0.9,0.5,0.5
2024-01-04 12:02:00:000,44.0,8,9,11,126,112,0.7,0.9,0.4,0.6
2024-01-04 12:02:00:100,44.0,8,9,11,126,112,0.7,0.9,0.4,0.5
2024-01-04 12:02:00:200,44.0,8,9,11,127,112,0.8,1.0,0.4,0.5
2024-01-04 12:02:00:300,44.0,8,9,11,127,112,0.9,1.0,0.4,0.5
2024-01-04 12:02:00:400,44.0,8,9,11,127,112,0.9,1.0,0.4,0.6
2024-01-04 12:02:00:500,44.0,8,9,11,126,112,1.1,0.9,0.4,0.5
2024-01-04 12:02:00:600,44.0,8,9,11,126,112,1.1,1.0,0.3,0.6
2024-01-04 12:02:00:700,44.0,8,9,11,126,112,1.2,1.0,0.3,0.6
2024-01-04 12:02:00:800,44.0,8,9,11,126,112,1.3,0.9,0.5,0.6
2024-01-04 12:02:00:900,44.0,8,9,11,126,112,1.3,0.9,0.4,0.7
2024-01-04 12:02:01:000,44.0,8,9,11,126,112,1.4,0.9,0.3,0.6
